Slime ID,Wave Number,Fitness Pool,Min Path Distance To Sheep,Total Path Distance,Sheep Distance Fitness,Alive Time Fitness,Percentage Of Path Completed Fitness,Average Lifetime Fitness,Parent One,Parent Two,Main Type,Secondary Type,Main Resistance Gene,Main Resistance Trait,Secondary Resistance Gene,Secondary Resistance Trait,Tower Attraction Gene,Tower Attraction Trait,Slime Optimal Distance Gene,Slime Optimal Distance Trait,Speed Gene,Speed Trait,Turn Rate Gene,Turn Rate Trait,Time Alive After Increased Alignment Strength,Offspring Count
115,0,0,44.74688,44.74688,1092.971,3.402823E+38,0,20.02682,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.043613,3.935028,0.5613069,0.6184137,1.902088,3.145637,2.841377,0.5102311,0,0
116,0,0,25.22309,25.22309,1906.717,3.402823E+38,0,22.79788,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.294541,2.087868,2.966772,1.799607,-0.1729712,2.376843,1.871377,0.4375891,0,1
117,0,0,10.85617,10.85617,4217.213,3.402823E+38,0,25.1999,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.7154772,2.316134,-1.93629,0.1855758,0.3557196,2.546328,-0.4521706,0.3048877,0,6
118,0,0,24.1101,24.1101,1991.231,3.402823E+38,0,27.22988,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.605892,2.981919,1.770739,1.07683,-1.776194,1.958498,-2.62958,0.2245159,0,0
119,0,0,10.25209,10.25209,4443.619,3.402823E+38,0,21.49714,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.92804,2.105465,-1.648981,0.2136321,1.776228,3.090755,-1.874788,0.2483557,0,5
120,0,0,21.31699,21.31699,2240.446,3.402823E+38,0,22.68767,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.739771,2.190395,-2.213581,0.1619396,-0.4750331,2.287443,-3.361376,0.2048469,0,2
121,0,0,30.09987,30.09987,1607.724,3.402823E+38,0,23.94488,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.9522889,2.28123,2.453627,1.451465,-1.451301,2.032621,-1.26881,0.2704457,0,2
122,0,0,12.59597,12.59597,3677.561,3.402823E+38,0,21.49714,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-4.164784,2.056938,-1.426528,0.2381669,0.7724204,2.692166,1.236317,0.3957441,0,4
123,0,0,21.09501,21.09501,2262.955,3.402823E+38,0,28.47743,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.07726578,2.43291,0.918672,0.730562,-2.864357,1.744367,3.141531,0.5348818,0,0
124,0,0,8.878161,8.878161,5061.671,3.402823E+38,0,24.87149,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.632297,2.200822,-0.9953406,0.293786,1.342134,2.90996,0.4871492,0.3519292,0,7
125,0,0,29.65617,29.65617,1630.993,3.402823E+38,0,25.22672,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2210208,2.40337,-0.4514721,0.3820863,-1.357967,2.054856,1.308005,0.4002471,0,0
126,0,0,13.35064,13.35064,3484.165,3.402823E+38,0,29.42445,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.171032,2.796147,-0.2748487,0.4158966,0.9414065,2.754509,0.9192731,0.3764875,0,8
127,0,0,12.4594,12.4594,3714.877,3.402823E+38,0,18.80727,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.708179,4.617849,0.4589627,0.5893825,2.996722,3.670699,0.3578543,0.3449492,0,6
128,0,0,7.889058,7.889058,5624.893,3.402823E+38,0,24.28035,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.607233,2.982552,1.071126,0.7838919,1.869843,3.131469,-0.1182608,0.3206538,0,10
129,0,0,8.378785,8.378785,5331.181,3.402823E+38,0,18.8665,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.042758,2.268926,0.7282813,0.6686594,3.969575,4.209383,3.087642,0.5303804,0,7
130,0,0,12.09657,12.09657,3817.793,3.402823E+38,0,23.39455,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.116311,3.253084,-2.258527,0.1583979,1.082761,2.808111,3.934879,0.60493,0,3
131,0,0,36.16011,36.16011,1345.529,3.402823E+38,0,26.30667,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.36319,2.22948,-0.7988256,0.3231382,-2.327438,1.843781,-2.491799,0.2285843,0,0
132,0,0,11.47727,11.47727,4007.287,3.402823E+38,0,25.6952,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.789692,3.072379,-0.8269019,0.3187773,0.4385337,2.574432,-2.014644,0.2436437,0,10
133,0,0,19.79977,19.79977,2403.873,3.402823E+38,0,20.77245,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.4556918,2.562131,-0.5501246,0.3643668,1.358853,2.916682,1.119555,0.388528,0,2
134,0,0,23.52896,23.52896,2038.407,3.402823E+38,0,35.06766,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.500216,3.502319,1.355144,0.8928245,-4.747109,1.475996,-2.46996,0.2292404,0,1
135,0,0,14.41827,14.41827,3242.906,3.402823E+38,0,24.47835,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.491886,2.929535,-0.9182734,0.3049755,0.4817487,2.589269,-0.2493046,0.3143443,0,3
136,0,0,34.90843,34.90843,1392.431,3.402823E+38,0,23.96465,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.476416,2.922637,-3.040762,0.1076767,-1.66849,1.982516,0.9661925,0.3792702,0,0
137,0,0,17.69287,17.69287,2674.817,3.402823E+38,0,23.93702,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.2675494,2.512697,-0.9210996,0.3045579,0.5535045,2.614167,4.321535,0.6415686,0,0
138,0,0,35.00179,35.00179,1388.82,3.402823E+38,0,30.80701,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.629206,2.122379,1.223879,0.8408769,-1.81969,1.948952,0.65351,0.3611574,0,0
139,0,0,31.84862,31.84862,1522.134,3.402823E+38,0,23.48012,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.164499,5.202816,-0.3758241,0.3962316,0.6521003,2.648914,1.400116,0.4061145,0,0
140,0,0,31.50596,31.50596,1538.18,3.402823E+38,0,25.70496,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.04102233,2.440687,1.237262,0.8460448,-2.197698,1.869582,0.180403,0.3356383,0,0
141,0,0,17.0256,17.0256,2773.832,3.402823E+38,0,35.13501,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.5567595,2.341887,2.183244,1.291632,-3.329478,1.667198,0.8065759,0.3698975,0,5
142,0,0,14.22982,14.22982,3283.033,3.402823E+38,0,24.22191,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.6213928,2.331159,0.1891021,0.5188487,0.2240797,2.502535,3.352313,0.5528047,0,3
143,0,0,37.80342,37.80342,1288.546,3.402823E+38,0,32.67277,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.6451605,2.327298,2.603289,1.546802,-2.368064,1.835848,3.967088,0.6079209,0,0
144,0,0,44.17115,44.17115,1106.901,3.402823E+38,0,25.44438,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.286002,2.145156,0.487489,0.5973434,-2.484015,1.813586,-1.341029,0.2676651,0,0
145,0,0,27.65995,27.65995,1744.595,3.402823E+38,0,24.63645,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.492191,2.215269,-1.708893,0.2074582,-2.228449,1.863402,-0.8827831,0.2860239,0,0
146,0,0,23.56058,23.56058,2035.783,3.402823E+38,0,35.39368,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-4.176651,2.056602,2.808926,1.686063,-1.642808,1.988323,-1.940215,0.246134,0,0
147,0,0,18.30065,18.30065,2590.587,3.402823E+38,0,28.41013,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.6899026,2.630209,-1.869659,0.191742,-2.16455,1.87629,1.706934,0.4263273,0,1
148,0,0,34.16841,34.16841,1421.73,3.402823E+38,0,23.09425,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.8028501,2.665848,2.446198,1.446862,1.582409,3.008415,2.572978,0.4890594,0,3
149,0,0,24.8626,24.8626,1933.293,3.402823E+38,0,24.7748,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.7378596,2.645108,-1.670709,0.2113726,-1.56858,2.005284,1.85028,0.4361275,0,0
150,0,0,35.15659,35.15659,1382.874,3.402823E+38,0,25.7457,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.640057,2.998161,0.8746986,0.7158119,-1.51293,2.018173,-0.1294621,0.3201082,0,0
151,0,0,15.78002,15.78002,2979.735,3.402823E+38,0,29.39503,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.653907,4.554929,1.262511,0.8558735,-1.641062,1.988719,-3.115757,0.2110986,0,1
152,0,0,22.64624,22.64624,2114.501,3.402823E+38,0,24.39521,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.9370149,2.710733,-2.287326,0.1561688,-0.5097591,2.2775,-2.350076,0.2328974,0,0
153,0,0,43.88339,43.88339,1113.998,3.402823E+38,0,17.16951,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.5659038,2.593222,-0.09726682,0.4527652,3.193761,3.774374,1.244081,0.3962291,0,0
154,0,0,11.64993,11.64993,3952.591,3.402823E+38,0,29.57271,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.609891,4.504887,-2.816963,0.1202723,-1.547734,2.010094,0.6798481,0.3626441,0,4
155,0,0,35.06789,35.06789,1386.275,3.402823E+38,0,33.9269,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.31235,3.375035,0.4769558,0.5943922,-4.18677,1.544326,-1.237348,0.27167,0,0
156,0,0,36.46297,36.46297,1334.651,3.402823E+38,0,25.61271,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.16656,2.093653,-2.412513,0.1468323,-3.825941,1.593171,1.482189,0.4114202,0,1
157,0,0,11.89299,11.89299,3878.077,3.402823E+38,0,26.4898,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.522128,2.943162,-1.558624,0.2232845,0.1165133,2.467544,2.254525,0.4650058,0,4
158,0,0,12.86899,12.86899,3605.167,3.402823E+38,0,30.82691,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.065611,3.954755,-3.52081,0.08489454,-1.720062,1.970948,4.174904,0.6274872,0,3
159,0,0,32.21491,32.21491,1505.348,3.402823E+38,0,17.61201,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.187101,2.250389,-1.724142,0.2059149,0.6867162,2.661261,-0.6747931,0.294934,0,0
160,0,0,43.72317,43.72317,1117.989,3.402823E+38,0,18.77243,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.842218,3.099661,-0.2436111,0.4221671,2.196554,3.278428,-3.406323,0.2037394,0,0
161,0,0,15.76512,15.76512,2982.382,3.402823E+38,0,26.94715,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.071174,2.758548,-2.241017,0.1597686,-0.6086589,2.249549,-0.15349,0.3189419,0,0
162,0,0,26.22195,26.22195,1836.753,3.402823E+38,0,23.29109,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.698082,4.606041,-0.1369299,0.4442695,2.53467,3.438556,-1.008414,0.2808195,0,0
163,0,0,19.38161,19.38161,2453.192,3.402823E+38,0,20.9432,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.8418626,2.297005,0.1317676,0.5049263,2.679002,3.509417,0.6236216,0.3594787,0,0
164,0,0,11.5592,11.5592,3981.145,3.402823E+38,0,17.64632,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.938878,3.151604,0.0511262,0.4859418,4.145062,4.313573,2.192514,0.460456,0,4
165,0,0,15.47817,15.47817,3034.317,3.402823E+38,0,21.2658,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.504575,2.079136,-1.277866,0.256074,1.592279,3.012544,0.03180122,0.3280764,0,3
166,0,0,13.2393,13.2393,3511.409,3.402823E+38,0,27.38854,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.1171383,2.42451,2.171251,1.284902,-0.6572424,2.236018,0.7547939,0.3669137,0,0
167,0,0,14.77644,14.77644,3169.284,3.402823E+38,0,26.97582,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.948868,2.104378,-1.294569,0.2539985,-1.857613,1.940699,-1.564628,0.2593141,0,1
168,0,0,15.68246,15.68246,2997.16,3.402823E+38,0,23.10637,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.588177,2.124902,-1.187047,0.2676519,1.617565,3.023155,-1.815669,0.2503899,0,2
169,0,0,27.20978,27.20978,1772.435,3.402823E+38,0,22.49046,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.360972,5.487305,2.560435,1.518992,0.8818588,2.732327,0.4234488,0.3484695,0,2
170,0,0,23.54323,23.54323,2037.222,3.402823E+38,0,62.92963,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.392602,2.22616,1.940141,1.160962,-3.228859,1.683227,2.472392,0.481337,0,1
171,0,0,22.3219,22.3219,2143.908,3.402823E+38,0,21.26668,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.248805,2.147865,0.6017874,0.6302612,-1.028051,2.136955,0.3712055,0.3456622,0,0
172,0,0,17.82033,17.82033,2656.701,3.402823E+38,0,28.72324,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.479306,2.080139,0.002947656,0.4749251,0.4604161,2.58193,-1.369761,0.2665702,0,5
173,0,0,45.55075,45.55075,1074.096,3.402823E+38,0,50.96012,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.8787981,2.291634,0.05460203,0.486746,0.7765146,2.693654,0.7261904,0.3652774,0,0
174,0,0,13.44552,13.44552,3461.281,3.402823E+38,0,21.62748,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,5.261491,7.068509,-0.006893198,0.4727042,1.508331,2.977635,2.959495,0.5198091,0,5
175,0,0,25.80427,25.80427,1865.374,3.402823E+38,0,22.91528,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.093684,2.097115,2.821449,1.694859,0.4801514,2.588719,-4.745115,0.1754022,0,1
176,0,0,28.16883,28.16883,1714.159,3.402823E+38,0,23.90101,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.8898328,2.694623,0.6769235,0.6528141,-1.671249,1.981894,-0.4779266,0.3037136,0,2
177,0,0,24.34992,24.34992,1972.393,3.402823E+38,0,22.34392,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.7628577,2.308824,2.578806,1.530863,2.435819,3.390891,0.9603178,0.3789206,0,3
178,0,0,14.04381,14.04381,3323.627,3.402823E+38,0,21.43276,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.8594114,2.684424,-0.9183537,0.3049636,2.078958,3.224657,-0.3388054,0.3101261,0,2
179,0,0,22.63984,22.63984,2115.073,3.402823E+38,0,25.24699,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.7342431,2.313219,-0.6272292,0.3510707,-0.4629657,2.290915,-1.356608,0.2670706,0,3
180,0,0,13.0513,13.0513,3558.389,3.402823E+38,0,18.52346,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.34567,2.866274,0.6737716,0.6518531,3.146618,3.749316,2.029238,0.4486847,0,4
181,0,0,24.17599,24.17599,1986.02,3.402823E+38,0,20.39097,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.6890321,2.629941,-2.192966,0.16359,1.037408,2.790768,-0.2903731,0.3123997,0,1
182,0,0,35.28455,35.28455,1377.997,3.402823E+38,0,24.95012,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.5578775,2.590902,1.283725,0.8642113,-0.3654384,2.319273,-0.6155119,0.2975419,0,0
183,0,0,3.617464,3.617464,10828.46,3.402823E+38,0,18.60371,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.36161,2.376401,-0.8727443,0.3117789,4.772629,4.702765,-1.999962,0.2441318,0,11
184,0,0,19.81638,19.81638,2401.955,3.402823E+38,0,16.8531,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.9877071,2.276348,1.067654,0.7826387,2.802226,3.571104,1.40234,0.4062572,0,3
185,0,0,13.08667,13.08667,3549.456,3.402823E+38,0,20.25515,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.306012,2.143719,-2.992606,0.1102719,2.051181,3.2121,-0.1068694,0.3212098,0,7
186,0,0,12.31322,12.31322,3755.665,3.402823E+38,0,20.55133,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.668722,2.119996,-0.3054744,0.4098357,3.525066,3.954955,-2.408097,0.2311157,0,2
187,0,0,18.55333,18.55333,2557.109,3.402823E+38,0,24.65675,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.546302,2.127532,-0.9444029,0.3011362,-0.05417,2.413461,-2.356014,0.2327141,0,1
188,0,0,13.50953,13.50953,3446.01,3.402823E+38,0,26.20345,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.402883,2.136961,-4.150724,0.06210018,-0.2997793,2.338672,0.0667235,0.3298344,0,3
189,0,0,32.26231,32.26231,1503.203,3.402823E+38,0,23.18344,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.170841,3.285939,1.780658,1.081604,-1.396774,2.045559,-3.310173,0.2061222,0,1
190,0,0,19.05738,19.05738,2492.848,3.402823E+38,0,24.11718,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.169944,2.252524,-0.006076172,0.4728881,-0.6734438,2.231534,-0.8972865,0.2854164,0,0
191,0,0,35.53483,35.53483,1368.557,3.402823E+38,0,20.8169,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.190408,5.239166,0.6687881,0.6503363,1.024699,2.785933,-1.577325,0.2588514,0,0
192,0,0,32.98178,32.98178,1471.376,3.402823E+38,0,19.75928,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.014716,2.101011,0.6687418,0.6503223,1.548235,2.994168,0.6670814,0.3619226,0,0
193,0,0,15.31388,15.31388,3064.874,3.402823E+38,0,24.99,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.01324608,2.44674,-3.190807,0.09997191,0.05989964,2.44941,0.2269866,0.3380527,0,2
194,0,0,33.04656,33.04656,1468.577,3.402823E+38,0,17.36192,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.276219,2.145863,1.765549,1.074339,2.367776,3.35849,-0.5374778,0.3010217,0,0
195,0,0,14.67135,14.67135,3190.536,3.402823E+38,0,42.76786,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.543288,2.209884,1.359251,0.8944955,-5.667588,1.381259,-0.5157508,0.3020002,0,4
196,0,0,35.1631,35.1631,1382.625,3.402823E+38,0,21.68296,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.373344,2.228328,-2.222212,0.1612535,-1.142945,2.107734,-0.08473694,0.3222935,0,0
197,0,0,31.51661,31.51661,1537.676,3.402823E+38,0,30.24712,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.364332,2.87411,0.03529929,0.4822963,-2.941174,1.731071,1.186586,0.3926528,0,1
198,0,0,17.03428,17.03428,2772.497,3.402823E+38,0,19.20288,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.570794,2.207041,1.318054,0.8778598,2.8022,3.571091,4.520157,0.6609987,0,6
199,0,0,33.31911,33.31911,1456.914,3.402823E+38,0,26.13227,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.278391,2.239324,1.383757,0.9045256,-1.461498,2.030218,-1.967877,0.2452039,0,1
200,0,0,25.68464,25.68464,1873.737,3.402823E+38,0,23.42619,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.0013486,2.449358,1.29819,0.8699386,-0.6997747,2.224279,-2.249915,0.236026,0,0
201,0,0,33.07372,33.07372,1467.407,3.402823E+38,0,20.84207,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.967989,3.1677,0.711157,0.6633367,1.427775,2.944596,-1.164602,0.2745312,0,1
202,0,0,32.00383,32.00383,1514.976,3.402823E+38,0,22.33798,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.630895,2.200961,1.009871,0.7620491,-0.3239011,2.331517,-0.5378857,0.3010034,0,0
203,0,0,17.70144,17.70144,2673.591,3.402823E+38,0,17.88327,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.5566726,2.590554,1.285752,0.865012,3.089406,3.719119,-0.2562389,0.3140149,0,1
204,0,0,12.53931,12.53931,3692.951,3.402823E+38,0,37.54929,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.7835923,2.659636,-1.008914,0.2918568,-2.759372,1.762904,0.007688961,0.3268693,0,5
205,0,0,31.10702,31.10702,1557.292,3.402823E+38,0,20.29763,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.199106,2.807037,0.6239516,0.6368373,-0.674392,2.231273,2.759382,0.5036758,0,0
206,0,0,12.37315,12.37315,3738.835,3.402823E+38,0,19.32286,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.8838115,2.692593,-2.681628,0.1285843,2.818532,3.579349,1.924384,0.4412836,0,5
207,0,0,22.05442,22.05442,2168.782,3.402823E+38,0,26.05713,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.5695155,2.339743,-2.086605,0.1723712,-0.920593,2.164908,3.005806,0.5236079,0,3
208,0,0,32.80854,32.80854,1478.916,3.402823E+38,0,18.74281,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.530398,3.523769,-0.03474326,0.4664723,1.265904,2.879553,1.637195,0.421642,0,1
209,0,0,34.93149,34.93149,1391.537,3.402823E+38,0,22.07412,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.76807,3.061337,1.710915,1.048423,-0.8430983,2.185445,0.3421872,0.3441146,0,0
210,0,0,16.72136,16.72136,2821.454,3.402823E+38,0,31.85727,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.409665,2.224256,-2.104916,0.1708272,-2.198116,1.869498,0.4432749,0.3495419,0,1
211,0,0,44.12727,44.12727,1107.978,3.402823E+38,0,23.44341,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.8676102,2.687159,1.584506,0.9905694,-0.5754436,2.258876,-3.742483,0.195799,0,0
212,0,0,25.31664,25.31664,1899.938,3.402823E+38,0,29.40091,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.377666,2.22784,2.42806,1.435675,-1.986387,1.913165,-0.9395643,0.2836554,0,1
213,0,0,18.91808,18.91808,2510.282,3.402823E+38,0,28.42699,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.318526,2.086825,-0.9112049,0.3060223,-1.389097,2.047392,1.980036,0.4451964,0,2
214,0,0,45.30752,45.30752,1079.738,3.402823E+38,0,18.78305,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.7524962,2.310409,-0.3703435,0.3972756,1.254855,2.875178,0.7701334,0.3677947,0,0
215,0,0,20.66439,20.66439,2307.935,3.402823E+38,0,25.11564,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.038095,5.030433,-3.088723,0.1051521,-0.4565746,2.292757,3.534734,0.5687209,0,2
216,0,0,13.62268,13.62268,3419.346,3.402823E+38,0,29.50079,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.05293023,2.438117,-1.569125,0.2221412,-1.018677,2.13937,-0.02395186,0.3252938,0,5
217,0,0,17.16126,17.16126,2753.113,3.402823E+38,0,16.4644,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.408505,5.559238,0.6581572,0.6471119,3.95442,4.200483,-0.7530857,0.2915365,0,3
218,0,0,28.77042,28.77042,1679.519,3.402823E+38,0,22.72717,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.2100382,2.498454,1.96523,1.173896,-0.8422269,2.185678,0.169641,0.3350835,0,0
219,0,0,30.45623,30.45623,1589.51,3.402823E+38,0,21.11514,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.313751,2.235169,2.838014,1.706549,0.1181113,2.468058,0.6033835,0.3583473,0,1
220,0,0,13.43882,13.43882,3462.887,3.402823E+38,0,31.73871,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.4058052,2.368296,0.03417423,0.4820382,-2.323128,1.844627,0.01889135,0.3274294,0,2
221,0,0,45.33583,45.33583,1079.078,3.402823E+38,0,24.59446,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.810925,3.083328,3.883082,2.576041,2.176727,3.269293,1.16272,0.3911787,0,0
222,0,0,12.98602,12.98602,3574.999,3.402823E+38,0,30.52213,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.118839,3.25459,-1.064308,0.2841107,-1.179335,2.098621,0.4500781,0.3499108,0,1
223,0,0,10.17187,10.17187,4475.527,3.402823E+38,0,30.52213,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.7042931,2.634644,-0.6040567,0.3550167,2.197323,3.278783,-1.073647,0.2781689,0,3
224,0,0,29.75878,29.75878,1625.552,3.402823E+38,0,12.01568,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.592566,2.12463,-1.586488,0.2202634,4.365759,4.447535,-1.323075,0.2683525,0,0
225,0,0,28.30382,28.30382,1706.262,3.402823E+38,0,25.69304,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.1214656,2.477273,-3.33672,0.09300344,-1.870856,1.937833,-3.635572,0.1982598,0,1
226,0,0,32.81185,32.81185,1478.772,3.402823E+38,0,15.41901,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.302647,3.368745,1.42113,0.9200175,2.075611,3.223141,-2.080543,0.2414713,0,1
227,0,0,44.31288,44.31288,1103.439,3.402823E+38,0,31.66232,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.9339219,2.283795,2.136216,1.265413,-1.229397,2.086194,-2.522952,0.2276538,0,0
228,0,0,30.84656,30.84656,1570.028,3.402823E+38,0,14.60257,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.75616,2.069808,2.152971,1.274702,2.540421,3.441351,-0.178515,0.3177329,0,2
229,0,0,15.45472,15.45472,3038.643,3.402823E+38,0,25.33567,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.400029,4.278104,-2.322404,0.1534953,-0.8422901,2.185661,-1.332898,0.267976,0,6
230,0,0,32.49093,32.49093,1492.941,3.402823E+38,0,13.83332,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.043122,3.210237,-3.356702,0.09208736,3.347825,3.857376,-0.9352083,0.2838361,0,1
231,0,0,14.75554,14.75554,3173.487,3.402823E+38,0,22.80743,N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.809886,3.08279,-0.4534037,0.3817316,1.571263,3.003759,-0.3681829,0.3087575,0,4
