Slime ID,Wave Number,Fitness Pool,Min Path Distance To Sheep,Total Path Distance,Sheep Distance Fitness,Alive Time Fitness,Percentage Of Path Completed Fitness,Average Lifetime Fitness,Parent One,Parent Two,Main Type,Secondary Type,Main Resistance Gene,Main Resistance Trait,Secondary Resistance Gene,Secondary Resistance Trait,Tower Attraction Gene,Tower Attraction Trait,Slime Optimal Distance Gene,Slime Optimal Distance Trait,Speed Gene,Speed Trait,Turn Rate Gene,Turn Rate Trait,Time Alive After Increased Alignment Strength,Offspring Count
246,8,0,12.00882,12.09322,3843.546,19.79032,0.6979227,19.79032,104,96,Ice,Shock,0.55,0.55,0.35,0.35,-0.1921094,2.409147,7.117846,6.362032,0.4079937,2.564018,-3.98573,0.1904159,0,2
247,8,1,20.49139,20.6334,2326.513,35.49912,0.6882548,35.49912,282,87,Basic,Ice,0.55,0.55,0.35,0.35,-7.037416,2.013563,5.320945,4.159243,-7.034107,1.273441,-0.4630133,0.3043927,0,0
248,8,0,16.40875,16.52207,2872.119,19.70233,0.6859004,19.70233,257,32,Acid,Basic,0.55,0.55,0.35,0.35,2.602861,3.576445,4.069104,2.757888,1.008125,2.779643,-0.6492435,0.2960542,0,3
249,8,1,25.55419,25.73368,1882.942,22.67645,0.6975114,22.67645,74,254,Basic,Ice,0.55,0.55,0.35,0.35,-0.380272,2.372957,-4.985734,0.04099155,-0.2847019,2.343162,0.1214874,0.3326148,0,0
250,8,0,15.59804,15.72764,3012.403,31.46095,0.8239865,31.46095,198,251,Blaster,Basic,0.55,0.55,0.35,0.35,2.880957,3.794735,3.300807,2.059364,-4.923832,1.456206,4.353869,0.644704,0,1
251,8,1,17.83418,17.9832,2654.747,22.88377,0.8286536,22.88377,11,296,Basic,Basic,0.55,0.55,0.35,0.35,1.994436,3.182509,0.8321379,0.7017979,-0.6382802,2.241284,0.3734795,0.3457838,0,0
252,8,0,16.7106,16.8504,2823.169,30.51197,0.8297086,30.51197,172,24,Fire,Acid,0.55,0.55,0.35,0.35,1.615903,2.986651,3.926102,2.617391,-4.187154,1.544276,1.742494,0.4287372,0,1
253,8,1,21.64818,21.79787,2207.683,59.6312,0.6867111,59.6312,119,137,Basic,Fire,0.55,0.55,0.35,0.35,6.736764,10.67859,-2.963152,0.1118896,-3.833349,1.592127,-0.2374917,0.3149066,0,4
254,8,0,6.035643,6.07785,7106.671,17.22907,0.6944358,17.22907,264,62,Blaster,Blaster,0.55,0.55,0.35,0.35,-1.018038,2.272234,-0.7222842,0.3353219,5.983137,5.518605,1.097971,0.38721,0,4
255,8,1,16.70354,16.83405,2824.295,30.96767,0.7752836,30.96767,121,195,Basic,Fire,0.55,0.55,0.35,0.35,-2.868125,2.108659,3.505146,2.231459,-5.014737,1.446337,-0.3737998,0.3084967,0,0
256,8,0,13.31245,13.41704,3493.463,12.93776,0.7795393,12.93776,31,120,Shock,Ice,0.55,0.55,0.35,0.35,5.472015,7.507185,-0.3729733,0.3967743,5.018611,4.862031,-3.263267,0.2073033,0,1
257,8,1,22.10319,22.28071,2164.203,32.87586,0.7967651,32.87586,83,100,Laser,Basic,0.55,0.55,0.35,0.35,3.070894,3.95952,0.7380906,0.671726,-4.797061,1.47032,-0.5617268,0.2999346,0,3
258,8,0,23.33249,23.52075,2054.865,31.29436,0.8003891,31.29436,35,258,Acid,Basic,0.55,0.55,0.35,0.35,5.154383,6.855541,-2.574449,0.135567,-2.319229,1.845392,2.340586,0.4713924,0,4
259,8,1,26.28417,26.48994,1832.564,25.58129,0.7767856,25.58129,204,241,Ice,Basic,0.55,0.55,0.35,0.35,1.111153,2.77339,3.475468,2.20584,-4.377397,1.520091,-2.403916,0.2312433,0,2
260,8,0,3.839136,3.869676,10332.42,10.37827,0.7892191,10.37827,6,186,Shock,Basic,0.55,0.55,0.35,0.35,4.36865,5.498842,4.595386,3.313009,7.591527,6.693912,1.889358,0.4388388,0,5
261,8,1,27.58007,27.78069,1749.471,27.51202,0.7221282,27.51202,17,179,Acid,Basic,0.55,0.55,0.35,0.35,-7.4204,2.011201,2.421737,1.431792,-4.829195,1.466704,0.310999,0.3424606,0,0
262,8,0,3.247449,3.271414,11771.77,16.12874,0.7325709,16.12874,148,231,Laser,Basic,0.55,0.55,0.35,0.35,6.57905,10.23735,0.7380906,0.671726,5.790134,5.383509,-0.9061886,0.2850443,0,3
263,8,1,17.87173,18.02307,2649.466,31.54009,0.8397281,31.54009,96,72,Fire,Shock,0.55,0.55,0.35,0.35,-0.1921094,2.409147,5.320945,4.159243,-2.636448,1.785155,2.729559,0.5013107,0,3
264,8,0,24.91135,25.11956,1929.656,38.09887,0.8288682,38.09887,119,140,Basic,Fire,0.55,0.55,0.35,0.35,3.729186,4.64257,2.421737,1.431792,-5.983957,1.353119,0.6974044,0.3636391,0,1
265,8,1,23.82647,24.02955,2013.979,37.79926,0.8451283,37.79926,175,187,Basic,Acid,0.55,0.55,0.35,0.35,3.308714,4.185318,5.548342,4.437814,-6.475548,1.313348,3.16057,0.5364798,0,2
266,8,0,29.93777,30.15312,1616.147,21.17978,0.7141709,21.17978,42,191,Basic,Basic,0.55,0.55,0.35,0.35,-2.809995,2.111849,5.484812,4.359553,-2.016079,1.906922,-2.124019,0.2400547,0,0
267,8,1,25.61677,25.79963,1878.515,26.10417,0.7087529,26.10417,296,37,Basic,Acid,0.55,0.55,0.35,0.35,0.4322006,2.555713,1.131746,0.806071,-4.187154,1.544276,2.53885,0.4864264,0,1
268,8,0,15.12505,15.24611,3100.765,24.12836,0.7940233,24.12836,24,82,Basic,Basic,0.55,0.55,0.35,0.35,0.7327561,2.643506,5.66654,4.584138,-1.153821,2.105003,7.820228,1.028656,0,1
269,8,1,21.28417,21.45474,2243.746,29.30442,0.7950485,29.30442,23,76,Basic,Ice,0.55,0.55,0.35,0.35,2.103934,3.245739,4.595386,3.313009,-4.187154,1.544276,-3.210968,0.2086348,0,1
270,8,0,26.5415,26.7334,1815.442,19.34852,0.7178128,19.34852,263,10,Fire,Basic,0.55,0.55,0.35,0.35,2.445003,3.463807,4.595386,3.313009,-1.153821,2.105003,0.327248,0.3433212,0,1
271,8,1,13.88505,13.98491,3359.074,25.69598,0.7140338,25.69598,89,176,Ice,Laser,0.55,0.55,0.35,0.35,-0.1515028,2.417399,4.516774,3.226516,-1.794597,1.954448,-2.221057,0.2369399,0,2
272,8,0,18.94125,19.07943,2507.365,39.55545,0.7242084,39.55545,112,285,Ice,Basic,0.55,0.55,0.35,0.35,-0.1240147,2.423078,8.151857,7.457227,-4.923832,1.456206,-1.935303,0.2462997,0,1
273,8,1,27.07274,27.26868,1781.087,40.28019,0.7185459,40.28019,241,217,Laser,Laser,0.55,0.55,0.35,0.35,1.108273,2.772312,5.320945,4.159243,-5.014737,1.446337,-2.403916,0.2312433,0,3
274,8,0,16.88677,17.00793,2795.362,26.27388,0.7123411,26.27388,246,252,Basic,Basic,0.55,0.55,0.35,0.35,1.044156,2.748675,4.57317,3.288447,-2.745771,1.765337,-5.166377,0.1681353,0,3
275,8,1,19.53786,19.71033,2434.528,35.36554,0.8750498,35.36554,211,27,Laser,Ice,0.55,0.55,0.35,0.35,-0.2533689,2.397001,-0.8649026,0.3129653,-3.240566,1.681343,1.484497,0.4115704,0,1
276,8,0,18.79568,18.9631,2525.804,35.49873,0.8828819,35.49873,224,81,Acid,Fire,0.55,0.55,0.35,0.35,-0.6215486,2.331134,0.9349217,0.7360832,-2.401568,1.829358,4.792431,0.6882797,0,0
277,8,1,28.31571,28.56853,1705.57,33.6667,0.8849621,33.6667,206,269,Basic,Laser,0.55,0.55,0.35,0.35,-3.866318,2.066077,1.787514,1.084915,-4.516252,1.503091,-5.311445,0.1657926,0,1
278,8,0,15.46241,15.59855,3037.223,26.71616,0.8727908,26.71616,172,47,Fire,Basic,0.55,0.55,0.35,0.35,-4.703073,2.043526,9.380515,8.44258,-7.034107,1.273441,-0.9686596,0.2824522,0,5
279,8,1,15.00763,15.11685,3123.51,32.90543,0.72245,32.90543,281,291,Fire,Basic,0.55,0.55,0.35,0.35,-1.065368,2.265935,3.575871,2.29336,-2.987256,1.723202,-0.1105952,0.3210278,0,4
280,8,0,14.01224,14.1137,3330.615,10.19979,0.7188499,10.19979,252,158,Basic,Basic,0.55,0.55,0.35,0.35,1.044156,2.748675,0.9030321,0.7252842,5.790134,5.383509,1.097971,0.38721,0,4
281,8,1,25.63409,25.8519,1877.293,35.59072,0.8425117,35.59072,52,191,Fire,Shock,0.55,0.55,0.35,0.35,-2.809995,2.111849,5.484812,4.359553,-4.187154,1.544276,-1.656487,0.2559941,0,1
282,8,0,17.99263,18.14388,2632.6,28.50368,0.8336246,28.50368,9,10,Basic,Fire,0.55,0.55,0.35,0.35,1.258818,2.830683,1.858345,1.119647,-1.153821,2.105003,-1.767498,0.2520661,0,0
283,8,1,18.89936,19.03892,2512.643,34.259,0.733,34.259,171,41,Basic,Laser,0.55,0.55,0.35,0.35,-6.590544,2.016957,1.164694,0.8183645,-4.923832,1.456206,-0.484885,0.3033974,0,5
284,8,0,26.93886,27.13575,1789.622,16.65907,0.7255733,16.65907,181,160,Basic,Basic,0.55,0.55,0.35,0.35,3.529902,4.416174,-0.1340434,0.4448827,3.013653,3.679499,-2.033172,0.2430298,0,0
285,8,1,21.54158,21.70459,2218.123,21.83208,0.7510424,21.83208,93,76,Basic,Basic,0.55,0.55,0.35,0.35,2.103934,3.245739,2.151916,1.274115,-4.187154,1.544276,-0.1229711,0.3204242,0,0
286,8,0,16.36419,16.48784,2879.49,17.73144,0.7499695,17.73144,82,200,Laser,Basic,0.55,0.55,0.35,0.35,-0.7639554,2.308657,8.151857,7.457227,-0.9939308,2.145765,-2.685085,0.222911,0,0
287,8,1,19.61974,19.78121,2424.861,33.48011,0.8162916,33.48011,46,281,Fire,Fire,0.55,0.55,0.35,0.35,0.701837,2.633885,-0.8649026,0.3129653,-5.098567,1.437417,-0.1105952,0.3210278,0,2
288,8,0,17.73354,17.88013,2669.01,35.86486,0.8198619,35.86486,150,10,Basic,Basic,0.55,0.55,0.35,0.35,2.445003,3.463807,4.595386,3.313009,-4.968043,1.45138,-1.767498,0.2520661,0,1
289,8,1,18.01123,18.1515,2630.025,41.39384,0.77281,41.39384,232,71,Ice,Basic,0.55,0.55,0.35,0.35,-1.245941,2.2432,4.595386,3.313009,-8.242977,1.20333,-1.681091,0.2551156,0,1
290,8,0,18.59327,18.7401,2551.897,35.30205,0.7835448,35.30205,154,193,Basic,Basic,0.55,0.55,0.35,0.35,3.089254,3.976163,-2.307058,0.1546593,-5.927659,1.357975,-0.4652926,0.3042887,0,2
291,8,1,17.11645,17.24898,2759.923,34.67387,0.7683516,34.67387,251,130,Laser,Blaster,0.55,0.55,0.35,0.35,-1.018038,2.272234,2.329297,1.37602,-4.923832,1.456206,4.353869,0.644704,0,3
292,8,0,17.46372,17.59325,2708.014,23.57224,0.7362485,23.57224,96,203,Fire,Basic,0.55,0.55,0.35,0.35,2.445003,3.463807,4.595386,3.313009,-1.153821,2.105003,-2.321151,0.233794,0,1
293,8,1,19.91479,20.06385,2390.652,37.49121,0.7428825,37.49121,287,105,Ice,Laser,0.55,0.55,0.35,0.35,8.597164,16.3524,5.320945,4.159243,-6.389182,1.320005,4.489218,0.6579456,0,1
294,8,0,18.28854,18.42507,2592.213,30.80538,0.7410228,30.80538,196,134,Blaster,Basic,0.55,0.55,0.35,0.35,-1.19307,2.24965,1.482886,0.9461393,-4.499704,1.505089,-0.484885,0.3033974,0,1
295,8,1,18.17651,18.31238,2607.356,31.07114,0.7419407,31.07114,37,42,Shock,Basic,0.55,0.55,0.35,0.35,9.683251,19.47019,-1.201354,0.2657948,-4.429296,1.513674,-3.615636,0.1987253,0,4
296,8,0,15.3106,15.42522,3065.49,27.03524,0.7430196,27.03524,254,81,Acid,Basic,0.55,0.55,0.35,0.35,-0.6215486,2.331134,0.9349217,0.7360832,-2.401568,1.829358,0.1214874,0.3326148,0,0
297,8,1,18.02786,18.16202,2627.726,23.57423,0.7387221,23.57423,98,200,Basic,Basic,0.55,0.55,0.35,0.35,-0.7639554,2.308657,2.036609,1.211382,-0.8365306,2.187201,-2.685085,0.222911,0,1
298,8,0,5.438771,5.479748,7765.458,21.76083,0.7477999,21.76083,190,23,Basic,Laser,0.55,0.55,0.35,0.35,2.103934,3.245739,5.320945,4.159243,1.469653,2.961716,2.891036,0.5142385,0,0
299,8,1,26.15023,26.34785,1841.605,33.85757,0.750041,33.85757,46,187,Fire,Fire,0.55,0.55,0.35,0.35,3.089254,3.976163,5.548342,4.437814,-1.472617,2.027603,3.16057,0.5364798,0,3
0,9,0,30.0037,30.23448,1612.711,21.0925,0.7632911,21.0925,28,156,Basic,Basic,0.55,0.55,0.35,0.35,-4.715287,2.043261,3.926102,2.617391,-2.636448,1.785155,2.843837,0.5104289,0,1
1,9,1,25.47614,25.67107,1888.492,42.46956,0.7593334,42.46956,225,65,Blaster,Ice,0.55,0.55,0.35,0.35,6.877948,11.08275,0.9868823,0.7539966,-9.913295,1.1347,-1.161608,0.2746499,0,2
2,9,0,32.50871,32.75896,1492.149,7.856137,0.763905,7.856137,96,2,Laser,Basic,0.55,0.55,0.35,0.35,0.3115611,2.523865,-3.57995,0.08244134,3.720775,4.065279,-2.522127,0.2276783,0,0
3,9,1,19.24116,19.38894,2470.214,18.80623,0.7621884,18.80623,58,299,Fire,Blaster,0.55,0.55,0.35,0.35,3.089254,3.976163,5.873712,4.842192,-1.472617,2.027603,3.16057,0.5364798,0,0
4,9,0,21.62406,21.79104,2210.037,18.80623,0.7662773,18.80623,53,157,Acid,Basic,0.55,0.55,0.35,0.35,2.609938,3.581681,5.320945,4.159243,-1.153821,2.105003,-2.033172,0.2430298,0,0
5,9,1,24.41396,24.61185,1967.423,38.58585,0.8040726,38.58585,109,287,Basic,Fire,0.55,0.55,0.35,0.35,9.683251,19.47019,-0.8649026,0.3129653,-5.948477,1.356172,-0.1105952,0.3210278,0,1
6,9,0,27.3048,27.52714,1766.485,20.92283,0.8077145,20.92283,141,106,Basic,Laser,0.55,0.55,0.35,0.35,4.544683,5.772182,6.702403,5.869089,1.469653,2.961716,-1.910283,0.2471466,0,0
7,9,1,22.87507,23.0596,2094.235,27.66987,0.800252,27.66987,197,105,Basic,Basic,0.55,0.55,0.35,0.35,5.793638,8.22861,-3.17489,0.1007627,-3.240566,1.681343,0.6300898,0.3598412,0,0
8,9,0,8.902437,8.971507,5049.262,10.0788,0.7698834,10.0788,230,206,Ice,Basic,0.55,0.55,0.35,0.35,2.897829,3.80884,3.782532,2.48107,5.62552,5.269656,-1.115399,0.2764907,0,7
9,9,1,19.03486,19.18385,2495.65,34.30338,0.7766485,34.30338,59,183,Blaster,Basic,0.55,0.55,0.35,0.35,-2.762949,2.114499,9.666148,8.621276,-7.216619,1.26151,-0.484885,0.3033974,0,1
10,9,0,25.6601,25.86069,1875.462,18.63863,0.775671,18.63863,168,157,Blaster,Basic,0.55,0.55,0.35,0.35,2.609938,3.581681,5.320945,4.159243,-1.153821,2.105003,-2.033172,0.2430298,0,0
11,9,1,17.22449,17.35702,2743.56,33.83561,0.7634938,33.83561,119,39,Blaster,Laser,0.55,0.55,0.35,0.35,-1.245941,2.2432,1.693676,1.040361,-5.983957,1.353119,-4.14783,0.1869895,0,1
12,9,0,21.2942,21.4691,2242.735,37.20338,0.8146167,37.20338,254,135,Basic,Blaster,0.55,0.55,0.35,0.35,9.078107,17.78981,-0.1839512,0.4343947,-4.933978,1.455095,1.660249,0.423185,0,0
13,9,1,22.27977,22.46286,2147.788,37.01784,0.8150995,37.01784,221,39,Basic,Basic,0.55,0.55,0.35,0.35,-1.245941,2.2432,1.693676,1.040361,-5.983957,1.353119,-1.274427,0.2702279,0,1
14,9,0,34.78828,35.05725,1397.106,21.17602,0.7672489,21.17602,169,1,Blaster,Ice,0.55,0.55,0.35,0.35,-4.715287,2.043261,5.284389,4.114909,-3.603607,1.625308,-2.408731,0.2310963,0,0
15,9,1,35.26726,35.54205,1378.654,23.24764,0.7731318,23.24764,263,257,Fire,Basic,0.55,0.55,0.35,0.35,3.070894,3.95952,0.7380906,0.671726,-4.286333,1.531537,-0.5617268,0.2999346,0,0
16,9,0,11.73002,11.82117,3927.723,10.02425,0.7710576,10.02425,90,254,Laser,Acid,0.55,0.55,0.35,0.35,-1.018038,2.272234,-0.7222842,0.3353219,5.983137,5.518605,1.097971,0.38721,0,5
17,9,1,35.92381,36.20006,1354.14,20.41352,0.7631123,20.41352,241,283,Basic,Laser,0.55,0.55,0.35,0.35,-5.670666,2.026849,1.164694,0.8183645,-4.923832,1.456206,-0.1796927,0.3176762,0,0
18,9,0,36.7149,36.99504,1325.736,7.416111,0.7572353,7.416111,290,162,Basic,Basic,0.55,0.55,0.35,0.35,1.286437,2.841845,2.301407,1.359555,5.983137,5.518605,2.515717,0.4846491,0,0
19,9,1,23.64386,23.83591,2028.903,32.67791,0.8057117,32.67791,29,288,Basic,Acid,0.55,0.55,0.35,0.35,2.445003,3.463807,4.595386,3.313009,-3.770474,1.601039,-1.767498,0.2520661,0,1
20,9,0,22.50812,22.69141,2126.925,32.92366,0.8077621,32.92366,168,283,Fire,Laser,0.55,0.55,0.35,0.35,4.36865,5.498842,1.164694,0.8183645,-4.923832,1.456206,-0.484885,0.3033974,0,0
21,9,1,20.71932,20.8892,2302.098,39.50317,0.8132696,39.50317,166,86,Fire,Basic,0.55,0.55,0.35,0.35,-0.1921094,2.409147,7.117846,6.362032,-5.014737,1.446337,-1.904979,0.2473267,0,2
22,9,0,13.55475,13.66579,3435.305,10.09066,0.8125365,10.09066,65,48,Blaster,Ice,0.55,0.55,0.35,0.35,-0.1725065,2.413111,-3.309611,0.09426072,5.790134,5.383509,0.1214874,0.3326148,0,4
23,9,1,23.60406,23.79851,2032.185,36.04941,0.8170605,36.04941,163,253,Basic,Basic,0.55,0.55,0.35,0.35,6.736764,10.67859,-2.963152,0.1118896,-5.983957,1.353119,-0.2374917,0.3149066,0,2
24,9,0,14.87942,14.9933,3148.73,12.92995,0.7595718,12.92995,128,50,Shock,Basic,0.55,0.55,0.35,0.35,0.3115611,2.523865,5.320945,4.159243,3.720775,4.065279,-0.484885,0.3033974,0,1
25,9,1,23.10916,23.28847,2073.901,33.30256,0.7699609,33.30256,88,183,Blaster,Basic,0.55,0.55,0.35,0.35,9.683251,19.47019,9.666148,8.621276,-6.545034,1.308091,-0.484885,0.3033974,0,1
26,9,0,13.23807,13.33913,3511.711,70.20504,0.7576287,70.20504,60,278,Blaster,Basic,0.55,0.55,0.35,0.35,-2.809995,2.111849,9.380515,8.44258,-8.81372,1.17669,-0.9686596,0.2824522,0,5
27,9,1,33.23698,33.49565,1460.409,40.05801,0.7722259,40.05801,173,149,Basic,Laser,0.55,0.55,0.35,0.35,6.73597,10.67635,1.363481,0.8962196,-4.748743,1.47581,4.956253,0.7050416,0,2
28,9,0,11.11883,11.20445,4125.812,29.60583,0.7641971,29.60583,188,31,Blaster,Basic,0.55,0.55,0.35,0.35,-0.7639554,2.308657,-0.2312666,0.4246699,-2.016079,1.906922,0.327248,0.3433212,0,6
29,9,1,19.23634,19.39375,2470.803,29.06918,0.8116782,29.06918,299,73,Fire,Fire,0.55,0.55,0.35,0.35,1.800385,3.07788,-0.1675898,0.4378068,-2.020957,1.905901,-1.034998,0.2797351,0,0
30,9,0,18.70402,18.8563,2537.553,19.83764,0.8075655,19.83764,237,158,Basic,Shock,0.55,0.55,0.35,0.35,-1.19307,2.24965,1.482886,0.9461393,0.4079937,2.564018,-2.80269,0.219574,0,2
31,9,1,14.41948,14.53171,3242.651,31.05336,0.7723153,31.05336,91,20,Ice,Basic,0.55,0.55,0.35,0.35,3.185381,4.065426,2.568246,1.52403,-5.502517,1.39679,2.613289,0.4921867,0,3
32,9,0,14.21149,14.32272,3286.989,11.41444,0.7766187,11.41444,204,218,Ice,Blaster,0.55,0.55,0.35,0.35,0.01890564,2.453848,3.25524,2.022356,4.736269,4.679532,6.147391,0.8338528,0,4
33,9,1,28.41673,28.64779,1699.713,43.42564,0.8065403,43.42564,141,233,Basic,Ice,0.55,0.55,0.35,0.35,1.509853,2.937608,11.3015,9.340573,-5.014737,1.446337,4.140565,0.6242223,0,2
34,9,0,21.32022,21.49542,2240.122,35.08259,0.8150697,35.08259,43,179,Fire,Basic,0.55,0.55,0.35,0.35,-1.349701,2.231018,5.376067,4.226348,-4.187154,1.544276,2.661643,0.4959624,0,1
35,9,1,18.02542,18.17385,2628.063,33.12158,0.8167207,33.12158,146,250,Shock,Basic,0.55,0.55,0.35,0.35,2.880957,3.794735,3.300807,2.059364,-2.319229,1.845392,4.353869,0.644704,0,2
36,9,0,5.198242,5.240727,8066.804,14.82636,0.8106828,14.82636,68,52,Blaster,Basic,0.55,0.55,0.35,0.35,3.500517,4.384294,2.421737,1.431792,5.790134,5.383509,-1.115399,0.2764907,0,3
37,9,1,22.18448,22.36486,2156.615,43.86695,0.8065224,43.86695,125,149,Basic,Laser,0.55,0.55,0.35,0.35,5.017465,6.593288,1.363481,0.8962196,-8.539464,1.189032,4.956253,0.7050416,0,4
38,9,0,21.11839,21.28146,2260.562,24.6426,0.7662475,24.6426,167,268,Basic,Basic,0.55,0.55,0.35,0.35,0.7327561,2.643506,5.66654,4.584138,-1.153821,2.105003,0.5667146,0.3563078,0,2
39,9,1,14.26999,14.37972,3274.397,38.80808,0.7631421,38.80808,145,37,Basic,Acid,0.55,0.55,0.35,0.35,1.483695,2.925876,9.900316,8.754639,-4.675379,1.484262,-0.2374917,0.3149066,0,3
40,9,0,24.52113,24.71128,1959.161,8.704363,0.7695019,8.704363,114,279,Fire,Ice,0.55,0.55,0.35,0.35,-1.065368,2.265935,3.575871,2.29336,5.018611,4.862031,0.6375299,0.3602587,0,0
41,9,1,23.01274,23.20032,2082.228,41.22187,0.808543,41.22187,169,165,Ice,Basic,0.55,0.55,0.35,0.35,6.736764,10.67859,2.420235,1.430871,-7.034107,1.273441,-1.851703,0.2491471,0,2
42,9,0,21.25799,21.43194,2246.385,39.10907,0.8116603,39.10907,103,99,Blaster,Basic,0.55,0.55,0.35,0.35,-4.830225,2.040849,4.595386,3.313009,-5.098567,1.437417,-0.1105952,0.3210278,0,1
43,9,1,5.746222,5.790645,7411.556,45.30029,0.7671475,45.30029,212,6,Fire,Basic,0.55,0.55,0.35,0.35,4.461642,5.641111,8.151857,7.457227,-4.923832,1.456206,0.5152028,0.3534657,0,7
44,9,0,14.48484,14.59551,3228.965,11.47587,0.7582724,11.47587,241,280,Basic,Basic,0.55,0.55,0.35,0.35,1.044156,2.748675,0.9030321,0.7252842,5.888994,5.452497,1.097971,0.38721,0,6
45,9,1,26.73267,26.95064,1802.927,41.0781,0.8087575,41.0781,128,81,Basic,Acid,0.55,0.55,0.35,0.35,-1.349701,2.231018,5.320945,4.159243,-5.014737,1.446337,0.2715957,0.3403846,0,1
46,9,0,22.55857,22.74088,2122.369,13.45523,0.8016706,13.45523,229,182,Fire,Ice,0.55,0.55,0.35,0.35,8.820171,17.02771,3.769536,2.468968,3.520707,3.952528,-7.328319,0.1402897,0,0
47,9,1,21.3243,21.49727,2239.712,28.59001,0.8046091,28.59001,23,160,Fire,Laser,0.55,0.55,0.35,0.35,1.64922,3.002561,-1.930533,0.1861008,-2.712492,1.77132,-0.6455908,0.2962148,0,1
48,9,0,20.54804,20.71428,2320.397,14.71619,0.8025289,14.71619,81,168,Fire,Basic,0.55,0.55,0.35,0.35,4.36865,5.498842,4.595386,3.313009,3.013653,3.679499,1.889358,0.4388388,0,1
49,9,1,31.98392,32.23308,1515.89,80.73087,0.7730007,80.73087,33,169,Blaster,Ice,0.55,0.55,0.35,0.35,7.733401,13.66811,9.81785,8.708983,-9.746167,1.14038,-2.613528,0.2249837,0,4
50,9,0,15.76053,15.8823,2983.199,40.14577,0.7666886,40.14577,83,101,Basic,Fire,0.55,0.55,0.35,0.35,1.483695,2.925876,5.320945,4.159243,-5.527688,1.394383,0.01466107,0.3272178,0,9
51,9,1,21.45785,21.63118,2226.393,33.07701,0.801301,33.07701,232,177,Blaster,Basic,0.55,0.55,0.35,0.35,5.176855,6.899653,-4.54075,0.05115383,-4.278553,1.532526,-2.408731,0.2310963,0,1
52,9,0,22.62693,22.80929,2116.229,9.065798,0.7994831,9.065798,134,115,Acid,Basic,0.55,0.55,0.35,0.35,9.683251,19.47019,1.482886,0.9461393,7.591527,6.693912,4.792431,0.6882797,0,0
53,9,1,33.6575,33.91596,1442.689,33.9014,0.7620692,33.9014,72,242,Ice,Acid,0.55,0.55,0.35,0.35,5.31454,7.176537,0.8570538,0.7099709,-4.187154,1.544276,-0.1796927,0.3176762,0,2
54,9,0,34.45871,34.72615,1410.091,12.23869,0.7701397,12.23869,229,114,Blaster,Acid,0.55,0.55,0.35,0.35,2.182027,3.292778,-0.3729733,0.3967743,2.495692,3.419677,-4.694908,0.1763163,0,0
55,9,1,25.1833,25.3801,1909.614,29.98619,0.7754028,29.98619,29,229,Blaster,Acid,0.55,0.55,0.35,0.35,-1.066728,2.265756,-0.1839512,0.4343947,-7.16051,1.265123,-4.187057,0.186179,0,0
56,9,0,31.57396,31.81981,1534.968,18.81222,0.7726252,18.81222,181,144,Laser,Acid,0.55,0.55,0.35,0.35,-5.478087,2.02956,0.7380906,0.671726,0.5356606,2.607945,3.16057,0.5364798,0,0
57,9,1,24.24447,24.43276,1980.631,28.8045,0.7706165,28.8045,86,163,Fire,Basic,0.55,0.55,0.35,0.35,3.185381,4.065426,1.943856,1.162869,-5.983957,1.353119,-1.161608,0.2746499,0,0
58,9,0,24.98808,25.19028,1923.959,41.20464,0.8026838,41.20464,27,232,Basic,Fire,0.55,0.55,0.35,0.35,9.683251,19.47019,-4.54075,0.05115383,-8.05611,1.212881,4.792431,0.6882797,0,1
59,9,1,6.717026,6.771232,6479.18,47.8005,0.8005261,47.8005,235,23,Laser,Basic,0.55,0.55,0.35,0.35,3.246399,4.123974,-0.1839512,0.4343947,-8.970938,1.169977,-3.601794,0.1990497,0,5
60,9,0,19.12588,19.28131,2484.363,28.35815,0.806123,28.35815,114,49,Basic,Fire,0.55,0.55,0.35,0.35,0.3216423,2.526457,-3.007425,0.1094667,-2.322507,1.844748,-2.523391,0.2276407,0,2
61,9,1,31.70592,31.9543,1528.775,35.70535,0.7773042,35.70535,273,202,Laser,Laser,0.55,0.55,0.35,0.35,-0.1054823,2.426949,3.198989,1.977359,-5.983957,1.353119,0.6974044,0.3636391,0,2
62,9,0,25.86613,26.06829,1861.079,8.893367,0.7754683,8.893367,100,42,Basic,Ice,0.55,0.55,0.35,0.35,-6.590544,2.016957,6.0771,5.096363,5.558867,5.223935,1.68777,0.4250344,0,0
63,9,1,16.91224,17.04857,2791.388,37.48117,0.7997096,37.48117,128,209,Ice,Blaster,0.55,0.55,0.35,0.35,0.0660224,2.464466,3.753709,2.454283,-4.923832,1.456206,0.01466107,0.3272178,0,6
64,9,0,21.565,21.73977,2215.821,31.02485,0.8039057,31.02485,81,191,Shock,Basic,0.55,0.55,0.35,0.35,-0.9100149,2.287169,4.642206,3.365075,-4.187154,1.544276,-0.2374917,0.3149066,0,1
65,9,1,23.62367,23.81843,2030.567,30.88005,0.8176982,30.88005,53,181,Acid,Acid,0.55,0.55,0.35,0.35,6.736764,10.67859,-2.102055,0.1710675,-3.833349,1.592127,-0.2374917,0.3149066,0,2
66,9,0,8.027761,8.090294,5538.472,21.08794,0.7729471,21.08794,6,100,Blaster,Ice,0.55,0.55,0.35,0.35,-1.695218,2.194651,5.117008,3.913846,-0.2600672,2.350526,-4.714667,0.1759553,0,5
