Slime ID, Wave Number, Fitness Pool, Min Path Distance To Sheep, Total Path Distance,Sheep Distance Fitness, Alive Time Fitness, Percentage Of Path Completed Fitness, Average Lifetime Fitness,Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Tower Attraction Gene, Tower Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Time Alive After Increased Alignment Strength,
110, 0, 0, 131.9875, 131.9875, 375.9753, 3.402823E+38, 0, 18.05101, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.8901994,2.694747,-2.205388,0.1625935,2.400961,3.374251,1.444256,0.4089588,0,
111, 0, 0, 130.178, 130.178, 381.1616, 3.402823E+38, 0, 20.58166, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.403122,3.435215,2.843504,1.710437,1.380821,2.925544,-0.003970151,0.3262877,0,
112, 0, 0, 123.7203, 123.7203, 400.8971, 3.402823E+38, 0, 26.49611, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.051579,2.751375,-2.23734,0.1600578,-0.7364126,2.214246,-2.136518,0.2396499,0,
113, 0, 0, 129.3657, 129.3657, 383.5366, 3.402823E+38, 0, 24.9024, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.126878,2.157101,1.840569,1.11084,-0.9843362,2.148253,-0.1335842,0.3199077,0,
114, 0, 0, 127.953, 127.953, 387.7382, 3.402823E+38, 0, 19.87577, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.8481227,2.296088,3.906648,2.598639,1.568938,3.002789,-0.2671619,0.3134968,0,
115, 0, 0, 128.7077, 128.7077, 385.4821, 3.402823E+38, 0, 18.9813, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.5882903,2.336612,-1.570251,0.2220189,2.502388,3.422913,0.4611606,0.3505128,0,
116, 0, 0, 133.0323, 133.0323, 373.0444, 3.402823E+38, 0, 26.49174, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.51973,3.516155,3.714209,2.417891,-1.400568,2.044654,0.9742187,0.3797486,0,
117, 0, 0, 128.149, 128.149, 387.1498, 3.402823E+38, 0, 22.99006, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.5754439,2.338751,0.6188053,0.6353047,0.9814198,2.769547,2.870956,0.5126147,0,
118, 0, 0, 133.6812, 133.6812, 371.2469, 3.402823E+38, 0, 24.71992, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.664429,5.967991,0.203064,0.5222935,-2.617076,1.788717,-1.600883,0.2579961,0,
119, 0, 0, 130.8122, 130.8122, 379.3275, 3.402823E+38, 0, 21.68476, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.608972,3.580965,0.1007191,0.4975351,0.06150236,2.449921,-0.01703295,0.3256375,0,
120, 0, 0, 130.7495, 130.7495, 379.5082, 3.402823E+38, 0, 22.02415, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.6345342,2.613423,0.09308583,0.4957338,1.059221,2.799092,-1.534547,0.2604151,0,
121, 0, 0, 127.9415, 127.9415, 387.7728, 3.402823E+38, 0, 27.78711, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.2181089,2.500429,-1.87189,0.1915323,-1.105506,2.117181,-0.2723309,0.3132521,0,
122, 0, 0, 129.7226, 129.7226, 382.4893, 3.402823E+38, 0, 20.32874, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.043351,5.037439,-0.4107845,0.3896331,1.113042,2.819767,1.504533,0.4128774,0,
123, 0, 0, 131.078, 131.078, 378.5641, 3.402823E+38, 0, 25.76188, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.275559,5.361111,-1.621828,0.216489,-1.027767,2.137028,5.382181,0.7497742,0,
124, 0, 0, 126.444, 126.444, 392.3293, 3.402823E+38, 0, 20.40669, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.175987,2.153314,-1.29126,0.2544083,1.857403,3.126024,-1.120316,0.276294,0,
125, 0, 0, 130.7005, 130.7005, 379.6492, 3.402823E+38, 0, 24.81377, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.4771123,2.568047,-1.398533,0.241443,-1.028298,2.136892,-1.046299,0.2792759,0,
126, 0, 0, 123.0945, 123.0945, 402.9189, 3.402823E+38, 0, 23.3282, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.2101161,2.498473,0.08194856,0.4931167,1.371992,2.921978,1.35787,0.403412,0,
127, 0, 0, 127.9009, 127.9009, 387.895, 3.402823E+38, 0, 21.02905, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.181297,2.411329,-1.244151,0.2603141,0.7887527,2.69811,4.128148,0.6230448,0,
128, 0, 0, 129.906, 129.906, 381.9534, 3.402823E+38, 0, 17.12284, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.321559,3.38103,0.6110603,0.6330047,3.251659,3.805368,-1.599861,0.2580332,0,
129, 0, 0, 130.1498, 130.1498, 381.2434, 3.402823E+38, 0, 18.76091, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.530424,3.523788,-2.373596,0.1496743,3.008236,3.676682,-0.3928472,0.3076144,0,
130, 0, 0, 128.99, 128.99, 384.6451, 3.402823E+38, 0, 24.2794, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.838341,2.181305,-0.1253042,0.4467438,0.03062855,2.440111,-1.509911,0.261322,0,
131, 0, 0, 129.7071, 129.7071, 382.5348, 3.402823E+38, 0, 16.31314, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-4.157841,2.057135,-1.468316,0.2333572,3.545682,3.96645,0.565552,0.3562433,0,
132, 0, 0, 134.2035, 134.2035, 369.8129, 3.402823E+38, 0, 25.98042, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.67165,3.013409,0.7788096,0.6845964,-1.970823,1.916453,-0.5139451,0.3020817,0,
133, 0, 0, 131.3245, 131.3245, 377.859, 3.402823E+38, 0, 27.29027, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.123441,2.778008,-4.20673,0.06039569,-3.129751,1.699367,2.287523,0.4674446,0,
134, 0, 0, 134.4238, 134.4238, 369.2113, 3.402823E+38, 0, 24.42968, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.08531281,2.431202,-0.5580367,0.3629804,0.6846465,2.660521,0.9406612,0.3777531,0,
135, 0, 0, 131.1511, 131.1511, 378.3549, 3.402823E+38, 0, 28.81681, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.8610161,2.294207,0.1062666,0.4988481,-3.189667,1.689567,-1.057879,0.2788064,0,
136, 0, 0, 131.1408, 131.1408, 378.3842, 3.402823E+38, 0, 17.69215, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.98698,2.168407,0.3930285,0.571361,2.068226,3.219799,2.216482,0.4622094,0,
137, 0, 0, 126.1894, 126.1894, 393.1144, 3.402823E+38, 0, 18.7601, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.766283,6.140964,-3.074293,0.1059055,2.261425,3.308514,-0.4481978,0.3050693,0,
138, 0, 0, 135.0806, 135.0806, 367.4292, 3.402823E+38, 0, 22.41226, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.324213,2.857346,2.263725,1.337574,0.03738103,2.442252,-0.05352889,0.3238296,0,
139, 0, 0, 132.8621, 132.8621, 373.5187, 3.402823E+38, 0, 21.62727, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.150076,3.273333,1.340436,0.8868631,0.3319382,2.538337,2.768027,0.5043634,0,
140, 0, 0, 129.245, 129.245, 383.892, 3.402823E+38, 0, 17.22615, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.7155864,2.316117,2.86288,1.724217,2.261371,3.308489,0.06962053,0.3299808,0,
141, 0, 0, 129.8238, 129.8238, 382.1934, 3.402823E+38, 0, 18.0608, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.818295,3.087154,1.943804,1.162843,1.704721,3.06007,-2.82751,0.2188806,0,
142, 0, 0, 130.3865, 130.3865, 380.5566, 3.402823E+38, 0, 25.26723, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.479803,2.924143,1.951459,1.166781,-0.7178762,2.219313,0.5773004,0.3568952,0,
143, 0, 0, 130.5792, 130.5792, 379.9994, 3.402823E+38, 0, 24.51257, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.173071,2.796933,0.8826971,0.7184742,-1.30122,2.068585,0.5422404,0.3549541,0,
144, 0, 0, 130.7144, 130.7144, 379.6091, 3.402823E+38, 0, 22.1178, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.337553,2.862886,-2.772669,0.1229327,-0.3203468,2.332569,2.756133,0.5034177,0,
145, 0, 0, 131.3266, 131.3266, 377.8529, 3.402823E+38, 0, 22.40129, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.393112,2.226103,0.7872709,0.6872994,0.1089908,2.465123,-1.95494,0.2456382,0,
146, 0, 0, 132.2859, 132.2859, 375.1333, 3.402823E+38, 0, 24.89454, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.02307663,2.454779,-0.6213102,0.3520746,-0.6966702,2.225132,3.507921,0.566358,0,
147, 0, 0, 132.7172, 132.7172, 373.9235, 3.402823E+38, 0, 20.34783, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,3.066242,3.955324,3.051402,1.8629,0.7646936,2.68936,-1.247717,0.2712656,0,
148, 0, 0, 132.6855, 132.6855, 374.0123, 3.402823E+38, 0, 18.8743, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.5507656,2.588854,1.265255,0.8569481,0.8386974,2.716394,-3.698278,0.1968094,0,
149, 0, 0, 130.4537, 130.4537, 380.362, 3.402823E+38, 0, 22.38354, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.4386647,2.557472,-1.079819,0.2819777,0.49591,2.594157,-1.961822,0.245407,0,
150, 0, 0, 121.4303, 121.4303, 408.3956, 3.402823E+38, 0, 31.19229, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.333159,2.861057,-0.8746143,0.3114966,-1.344211,2.058169,-3.169645,0.2096977,0,
151, 0, 0, 125.1603, 125.1603, 396.3213, 3.402823E+38, 0, 24.52409, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.551648,2.95665,-0.1192281,0.4480423,1.303664,2.894565,0.1877845,0.3360194,0,
152, 0, 0, 129.3747, 129.3747, 383.5101, 3.402823E+38, 0, 25.03408, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2327282,2.401054,1.626605,1.009514,-0.61062,2.249001,-1.669752,0.2555199,0,
153, 0, 0, 128.3158, 128.3158, 386.6504, 3.402823E+38, 0, 23.14733, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.8535562,2.295294,3.431459,2.168242,0.5393102,2.609216,-1.630089,0.2569417,0,
154, 0, 0, 132.476, 132.476, 374.5992, 3.402823E+38, 0, 22.76326, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.665217,3.010286,-1.496726,0.2301414,-0.9286695,2.162786,2.440674,0.4789259,0,
155, 0, 0, 128.2652, 128.2652, 386.8018, 3.402823E+38, 0, 26.6479, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.516852,2.212653,2.161391,1.279392,-1.386269,2.048068,-1.680701,0.2551295,0,
156, 0, 0, 127.1106, 127.1106, 390.2879, 3.402823E+38, 0, 26.81894, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.490731,2.929018,0.9877104,0.7542854,-1.48994,2.023541,1.309241,0.4003252,0,
157, 0, 0, 131.7222, 131.7222, 376.7267, 3.402823E+38, 0, 17.31167, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.334225,2.232796,-5.119902,0.03834208,1.947099,3.165536,2.105644,0.4541557,0,
158, 0, 0, 129.1389, 129.1389, 384.205, 3.402823E+38, 0, 24.14844, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.1600105,2.415657,-1.514501,0.2281516,-0.7481979,2.211034,2.492488,0.4828707,0,
159, 0, 0, 128.1176, 128.1176, 387.2439, 3.402823E+38, 0, 22.22054, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.290901,2.843663,-1.32864,0.2498152,1.825804,3.11224,-0.8842586,0.2859621,0,
160, 0, 0, 130.3013, 130.3013, 380.8035, 3.402823E+38, 0, 22.9016, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2367104,2.400269,0.7899928,0.688171,-0.204664,2.367215,1.283595,0.3987076,0,
161, 0, 0, 128.6722, 128.6722, 385.5878, 3.402823E+38, 0, 23.8069, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.542012,3.532101,0.5631169,0.618939,-1.952653,1.920306,-0.1743024,0.317936,0,
162, 0, 0, 128.8984, 128.8984, 384.9163, 3.402823E+38, 0, 23.20597, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.150715,3.273719,-2.754917,0.124015,-0.2046544,2.367218,2.520652,0.4850277,0,
163, 0, 0, 131.6098, 131.6098, 377.046, 3.402823E+38, 0, 19.54963, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.017714,2.10086,0.6419463,0.6422234,0.7604084,2.687806,-1.588472,0.2584462,0,
164, 0, 0, 131.6642, 131.6642, 376.8915, 3.402823E+38, 0, 26.47201, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.345439,2.140929,-1.350825,0.2471277,-2.239209,1.861249,-0.3275311,0.3106534,0,
165, 0, 0, 136.6263, 136.6263, 363.3027, 3.402823E+38, 0, 28.20252, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.203343,3.305907,-2.388154,0.1486049,-2.87677,1.742204,-0.8376589,0.2879256,0,
166, 0, 0, 131.7117, 131.7117, 376.7566, 3.402823E+38, 0, 13.33909, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.38848,3.425343,0.6366439,0.6406319,5.677438,5.305423,2.197183,0.4607971,0,
167, 0, 0, 131.2614, 131.2614, 378.0392, 3.402823E+38, 0, 15.54663, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.1022286,2.427632,-1.656817,0.2128145,2.984048,3.664127,2.001931,0.4467453,0,
168, 0, 0, 136.3141, 136.3141, 364.1288, 3.402823E+38, 0, 28.37267, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.6630856,2.324416,-0.9235171,0.3042012,-3.347385,1.664383,-3.480996,0.2019236,0,
169, 0, 0, 128.4911, 128.4911, 386.1269, 3.402823E+38, 0, 16.12811, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.021016,2.165584,1.068334,0.7828839,2.869017,3.604998,-3.820266,0.1940454,0,
170, 0, 0, 136.7979, 136.7979, 362.8501, 3.402823E+38, 0, 26.17899, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2893623,2.390031,1.716745,1.051162,-1.82437,1.94793,-2.526928,0.2275355,0,
171, 0, 0, 135.9971, 135.9971, 364.9713, 3.402823E+38, 0, 25.26833, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.185195,2.250625,1.918706,1.150009,-1.830823,1.946522,0.5593699,0.3559009,0,
172, 0, 0, 128.3517, 128.3517, 386.543, 3.402823E+38, 0, 20.39843, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.1861003,2.49264,-0.4632387,0.3799302,2.032819,3.203829,1.85003,0.4361102,0,
173, 0, 0, 120.1589, 120.1589, 412.6812, 3.402823E+38, 0, 25.01311, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.3155496,2.385035,0.6108221,0.6329342,-0.07710602,2.406326,0.2602853,0.3397915,0,
174, 0, 0, 129.3687, 129.3687, 383.5277, 3.402823E+38, 0, 21.41908, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.7329338,2.313421,-0.6257532,0.3513208,1.23463,2.867193,2.633277,0.4937443,0,
175, 0, 0, 134.8709, 134.8709, 367.9964, 3.402823E+38, 0, 26.62633, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.9994545,2.732612,0.8043166,0.6927745,-3.33964,1.665599,-2.80897,0.2193982,0,
176, 0, 0, 131.0242, 131.0242, 378.7186, 3.402823E+38, 0, 29.54838, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.772648,2.113948,0.580067,0.6238782,-4.521544,1.502454,-3.487438,0.2017684,0,
177, 0, 0, 128.0063, 128.0063, 387.578, 3.402823E+38, 0, 20.81534, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.9261194,2.706981,0.04642987,0.4848573,2.597737,3.469335,-4.5693,0.1786501,0,
178, 0, 0, 122.507, 122.507, 404.8354, 3.402823E+38, 0, 20.80155, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.539951,2.951284,-0.1367258,0.4443128,3.274072,3.81743,0.7227991,0.3650839,0,
179, 0, 0, 126.7874, 126.7874, 391.275, 3.402823E+38, 0, 21.15622, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.5103036,2.577333,0.08745639,0.4944093,0.0850926,2.457456,3.467508,0.562812,0,
180, 0, 0, 134.9198, 134.9198, 367.864, 3.402823E+38, 0, 25.69561, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.100448,3.243677,-0.5943699,0.3566789,-2.327182,1.843831,-3.222054,0.2083513,0,
181, 0, 0, 133.4752, 133.4752, 371.8158, 3.402823E+38, 0, 25.86577, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.170078,2.252507,0.4799137,0.5952196,-1.465039,2.029384,1.286521,0.3988918,0,
182, 0, 0, 130.7186, 130.7186, 379.5972, 3.402823E+38, 0, 18.7087, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.7348289,2.313128,-1.860298,0.1926242,2.603441,3.472133,-4.810501,0.1742274,0,
183, 0, 0, 131.9697, 131.9697, 376.0255, 3.402823E+38, 0, 29.46947, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-4.135315,2.057781,3.082758,1.886784,-2.779072,1.759394,0.1572034,0.3344437,0,
184, 0, 0, 130.6655, 130.6655, 379.7502, 3.402823E+38, 0, 29.1487, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.06743273,2.464788,2.871883,1.730651,-2.119969,1.885386,-0.3512902,0.3095435,0,
185, 0, 0, 128.5524, 128.5524, 385.9443, 3.402823E+38, 0, 18.45901, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.209463,2.811092,-3.182518,0.100383,2.095654,3.232231,-1.946106,0.2459355,0,
186, 0, 0, 131.5029, 131.5029, 377.3504, 3.402823E+38, 0, 18.82132, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.887916,3.800541,-2.681967,0.1285628,1.329398,2.904852,-1.882935,0.2480774,0,
187, 0, 0, 131.7526, 131.7526, 376.6404, 3.402823E+38, 0, 24.94212, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.20056,2.807606,-0.006259406,0.4728468,-1.000804,2.143986,-0.0904668,0.3220125,0,
188, 0, 0, 132.2585, 132.2585, 375.2104, 3.402823E+38, 0, 22.76407, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.2053026,2.406501,-0.3614554,0.3989745,-0.247817,2.354201,2.060403,0.4509082,0,
189, 0, 0, 136.4052, 136.4052, 363.8874, 3.402823E+38, 0, 19.78136, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.3337059,2.529574,2.741927,1.639624,0.2339351,2.505777,3.892729,0.6010329,0,
190, 0, 0, 131.1893, 131.1893, 378.2455, 3.402823E+38, 0, 25.4587, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.027149,2.742524,-0.8477747,0.3155721,-0.3668077,2.318871,2.650418,0.4950835,0,
191, 0, 0, 130.8608, 130.8608, 379.1877, 3.402823E+38, 0, 24.77823, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.615233,2.202528,1.227341,0.8422111,-1.444164,2.034306,-0.9084287,0.2849508,0,
192, 0, 0, 136.5184, 136.5184, 363.5877, 3.402823E+38, 0, 20.53502, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.9274275,2.707431,1.277228,0.8616501,-0.01405447,2.426014,-1.292047,0.2695465,0,
193, 0, 0, 136.138, 136.138, 364.5964, 3.402823E+38, 0, 20.14419, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.882445,2.177379,-2.640613,0.1312135,-0.1643523,2.379472,-2.827631,0.2188773,0,
194, 0, 0, 131.0912, 131.0912, 378.5263, 3.402823E+38, 0, 23.86036, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.4172904,2.366218,0.8700182,0.7142581,-0.2536914,2.352437,4.033012,0.6140777,0,
195, 0, 0, 130.7059, 130.7059, 379.6337, 3.402823E+38, 0, 25.71928, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.511713,2.213196,-0.700256,0.3389098,0.1509386,2.478665,0.9847444,0.3803769,0,
196, 0, 0, 129.8365, 129.8365, 382.1562, 3.402823E+38, 0, 14.32384, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.2222951,2.501456,1.826467,1.103897,3.513767,3.948668,-2.430452,0.2304352,0,
197, 0, 0, 133.7524, 133.7524, 371.0508, 3.402823E+38, 0, 27.91767, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.3568091,2.377292,3.376613,2.122036,-0.979615,2.14948,-0.3817686,0.3081272,0,
198, 0, 0, 134.4384, 134.4384, 369.1716, 3.402823E+38, 0, 20.50116, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,5.351986,7.253811,4.484557,3.191411,0.3789901,2.554182,-1.529091,0.2606156,0,
199, 0, 0, 131.7632, 131.7632, 376.6105, 3.402823E+38, 0, 21.60847, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.5733857,2.595392,1.462774,0.9375599,0.3090784,2.530689,2.560501,0.4880953,0,
200, 0, 0, 128.1815, 128.1815, 387.0525, 3.402823E+38, 0, 22.4497, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-2.307575,2.143607,-3.61447,0.08104208,0.48061,2.588877,2.479313,0.4818647,0,
201, 0, 0, 131.8946, 131.8946, 376.238, 3.402823E+38, 0, 19.66952, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.859666,3.108869,-0.9997963,0.2931513,1.88508,3.138155,0.7116804,0.3644505,0,
202, 0, 0, 131.0762, 131.0762, 378.5692, 3.402823E+38, 0, 23.35611, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.2553688,2.509647,-1.831005,0.1954107,-0.7185934,2.219116,-1.350784,0.2672926,0,
203, 0, 0, 132.0593, 132.0593, 375.7723, 3.402823E+38, 0, 19.32889, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,4.908422,6.392382,-1.925712,0.1865416,1.795384,3.099036,1.94071,0.4424279,0,
204, 0, 0, 130.8795, 130.8795, 379.1339, 3.402823E+38, 0, 25.92246, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-4.019439,2.061219,-0.2936508,0.4121656,-1.401308,2.044477,-0.8917444,0.2856483,0,
205, 0, 0, 131.2652, 131.2652, 378.0283, 3.402823E+38, 0, 25.00313, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.074062,2.264794,0.5882641,0.6262799,-0.8689786,2.178551,-1.065324,0.2785051,0,
206, 0, 0, 131.3351, 131.3351, 377.8286, 3.402823E+38, 0, 18.80642, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.835067,2.1816,-1.654477,0.2130583,1.752166,3.080389,1.354466,0.4031951,0,
207, 0, 0, 131.1647, 131.1647, 378.3159, 3.402823E+38, 0, 18.63618, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.633522,2.2007,-2.789631,0.1219071,2.612228,3.476447,-1.638655,0.2566336,0,
208, 0, 0, 132.2395, 132.2395, 375.2641, 3.402823E+38, 0, 24.67644, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.952593,2.716132,0.5245432,0.6078346,-0.8921133,2.172418,-4.84495,0.1736155,0,
209, 0, 0, 130.699, 130.699, 379.6535, 3.402823E+38, 0, 23.22911, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.612986,2.98527,-0.1947789,0.4321507,-1.004508,2.143028,-1.335511,0.2678761,0,
210, 0, 0, 132.8046, 132.8046, 373.6792, 3.402823E+38, 0, 15.55758, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.2960327,2.519898,2.341159,1.383073,2.12969,3.247733,-3.207532,0.2087228,0,
211, 0, 0, 131.9824, 131.9824, 375.9895, 3.402823E+38, 0, 21.64325, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-0.8170323,2.300671,-0.06549309,0.4596823,-0.4997922,2.280347,2.862965,0.5119697,0,
212, 0, 0, 134.392, 134.392, 369.298, 3.402823E+38, 0, 24.39423, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.225817,3.319884,-4.472693,0.0529151,-1.718857,1.971217,0.001044944,0.3265377,0,
213, 0, 0, 131.2742, 131.2742, 378.0026, 3.402823E+38, 0, 19.85726, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-1.09078,2.262613,-1.836448,0.19489,1.513497,2.979769,1.724323,0.4275039,0,
214, 0, 0, 130.8484, 130.8484, 379.2233, 3.402823E+38, 0, 18.1281, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.3208545,2.526254,0.8516886,0.7082035,2.710209,3.524936,-5.082749,0.1695221,0,
215, 0, 0, 131.3303, 131.3303, 377.8423, 3.402823E+38, 0, 21.16421, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,2.242736,3.330501,0.1573527,0.5110948,-0.01611453,2.425367,-3.136108,0.2105676,0,
216, 0, 0, 133.0638, 133.0638, 372.9568, 3.402823E+38, 0, 24.98986, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.7470831,2.648013,-1.799433,0.1984582,-1.221579,2.088126,-3.048997,0.2128573,0,
217, 0, 0, 134.0347, 134.0347, 370.2753, 3.402823E+38, 0, 27.36534, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.6954899,2.631927,0.9062734,0.726375,-3.125096,1.700134,-3.807063,0.1943409,0,
218, 0, 0, 133.0632, 133.0632, 372.9583, 3.402823E+38, 0, 25.93532, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,0.2692027,2.513112,0.5234592,0.6075253,-3.454259,1.647812,1.264602,0.3975142,0,
219, 0, 0, 134.6132, 134.6132, 368.6957, 3.402823E+38, 0, 21.2079, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,-3.015448,2.100974,-1.411174,0.2399583,-0.01671073,2.42518,-1.976123,0.2449276,0,
220, 0, 0, 132.2946, 132.2946, 375.109, 3.402823E+38, 0, 19.57696, N/A,N/A,Basic,Basic,0.55,0.55,0.35,0.35,1.196848,2.806156,-0.2060464,0.4298272,3.064967,3.706292,3.479901,0.5638975,0,
